reading_id,read_type,panel_id,detail_text,version,reading
1001805,1,10018,"고양이를 닮은 고양잇과 포유류. 멸종위기 야생동물.",1,"살쾡이"
1001806,1,10018,"고양이하면 떠오르는 것. 쥐에게 지는 고양이도 있다고 함.",1,"쥐의 천적"
1001900,2,10019,"어류의 일반적인 이름. 먹으면 머리가 좋아진다는 소문.",1,"물고기"
1001901,1,10019,"관상용의 빨갛고 작은 어류. 잿날에 건지지 않을 수 없는 얄미운 녀석.",1,"금붕어"
1001902,1,10019,"어류의 일반적인 이름. 나이를 먹으면 고기보다 먹고 싶어진다고 함.",1,"생선"
1001903,1,10019,"어류의 한 종류. 구워 먹으면 맛있음.",1,"임연수어"
1002000,1,10020,"「쥐」의 영어 표현. 귀여워서 사랑받는 쪽은 대체로 마우스.",1,"마우스"
1002001,1,10020,"이런저런 이유로 쥐를 높여 부르는 말. 쥐생원이라고도 함.",1,"쥐선생"
1002002,1,10020,"「쥐」의 영어 표현. 과학 실험에 사용되는 쪽은 대체로 래트.",1,"래트"
1002003,1,10020,"쥐목 쥣과에 속하는 동물. 사실 치즈는 별로 좋아하지 않음.",1,"생쥐"
1002004,1,10020,"하수도 바닥이나 수쳇구멍의 바닥을 부르는 말. 쥐가 살기 좋은 환경 중 하나.",1,"시궁창"
1002005,1,10020,"물건이나 자재를 저장하거나 보관하는 곳을 부르는 말. 쥐가 살기 좋은 환경 중 하나.",1,"창고"
1002100,1,10021,"암컷 새가 낳은 껍데기로 둘러싸인 구형의 물체.",1,"계란"
1002101,1,10021,"수정이 이루어진 알. 품으면 병아리가 태어남.",1,"유정란"
1002102,1,10021,"달걀만으로 만들 수 있는 요리 중 하나. 폭신하고 달달한 맛이 일품.",1,"달걀말이"
1002103,1,10021,"어린 생물. 기본적으로 작고 귀여움.",1,"어린애"
1002104,1,10021,"「둥지」의 영어 표현.",1,"네스트"
1002105,1,10021,"살아가는데 필요한 먹을거리. 미식전의 필수품.",1,"식량"
1002106,1,10021,"알을 낳는 것을 의미한다.",1,"산란"
1002107,1,10021,"선물로 주고 받는 색칠한 달걀.",1,"이스터 에그"
1002200,1,10022,"바다 또는 강을 유람하는 것이 목적인 배.",1,"유람선"
1002201,1,10022,"가장 유명한 전함.",1,"거북선"
1002202,1,10022,"바다 건너 먼 나라와 무역하는 것이 목적인 배.",1,"무역선"
1002203,1,10022,"무엇에도 얽매이지 않고 마음대로 할 수 있는 상태.",1,"자유"
1002204,2,10022,"사람과 차량을 운반하는 배. 연락선이라고도 함.",1,"페리"
1002205,1,10022,"배를 탐. 때로는 아주 긴 여행의 시작점.",1,"승선"
1002300,1,10023,"소에게서 나온 유즙. 그대로 마시는 건 물론, 치즈나 버터 등으로 가공할 수 있는 우수한 식품.",1,"우유"
1002301,1,10023,"성장기에 우유를 많이 마시면 키가 잘 큰다고 함. 운동까지 더하면 금상첨화.",1,"키 성장"
1002302,1,10023,"우유에 든 이당류. 충분히 소화하지 못하면 속이 불편해지니 주의.",1,"유당"
1002303,1,10023,"목장에 울려퍼지는 엘리자베스의 울음소리.",1,"음~메"
1002400,1,10024,"초콜릿의 원료. 함량이 많을수록 쓴 맛이 난다.",1,"카카오"
1002401,1,10024,"멋진 음식.",1,"과자"
1002402,1,10024,"입 안에 달콤하게 퍼지는 초콜릿. 에리코의 특제 초콜릿에는 달콤함과 사랑이 가득.",1,"달달한 초코"
1002500,1,10025,"딱딱한 나무 열매. 사람이 먹기에는 그다지 적당치 않으나 아이들의 수집욕을 자극하는 매혹의 나무 열매.",1,"도토리"
1002501,2,10025,"견과류를 즐겨 먹는 동물. 튼튼한 앞니로 단단한 껍데기를 쪼갬.",1,"다람쥐"
1002502,1,10025,"딱딱한 껍데기로 둘러싸인 식용 열매. 과자에 넣거나 술안주로 먹는 등 다양하게 사용됨.",1,"견과류"
1002600,1,10026,"「딸기」의 영어 표현.",1,"스트로베리"
1002601,1,10026,"사람이 먹을 수 있는 열매. 정확히 분류하면 딸기는 과채류.",1,"과일"
1002602,1,10026,"케이크는 선물로 인기가 있다.",1,"선물"
1002603,1,10026,"잘 익은 딸기는 새콤함과 달콤함의 조화가 절묘.",1,"달콤새콤 딸기"
1002700,1,10027,"고양잇과의 대형 맹수. 육식.",1,"호랑이"
1002701,1,10027,"주위를 살피면서 지킴. 맹수가 있는 곳은 특히 조심.",1,"경계"
1002702,1,10027,"「호랑이」의 영어 표현.",1,"타이거"
1002703,1,10027,"생태계의 기본 법칙. 약자는 먹히고 강자는 먹는다.",1,"약육강식"
1002704,1,10027,"주식으로 고기를 먹는 동물. 튼튼한 이빨로 뼈도 씹는다고 함.",1,"육식 동물"
1002705,1,10027,"사람이 기르지 않는, 산에 사는 짐승을 의미한다.",1,"산짐승"
1002800,1,10028,"귀여운 토끼를 본 따 만든 인형.",1,"귀여운 인형"
1002801,1,10028,"천을 봉합하고 솜 등을 채워 사람이나 동물을 닮게 만든 것.",1,"봉제인형"
1002802,1,10028,"깊이 들지 못하고 자주 깨는 잠. 초식동물의 비애.",1,"토끼잠"
1002900,3,10029,"미소기가 들고 다니는 장난도구. 장난이라기엔 위험함.",1,"장난도구"
1002901,3,10029,"한번 제대로 혼나는 게 좋다.",1,"미소기의 장난 도구"
1002902,1,10029,"언제 터질지 모르는 일촉즉발의 상황.",1,"위기"
1002903,1,10029,"어이쿠.",1,"어이쿠"
1003000,1,10030,"박과의 커다란 과실. 녹색 줄무늬가 있는 껍데기, 붉은 과육과 검은 씨가 인상적.",1,"수박"
1003001,1,10030,"차가운 시냇물에 한참 담가둔 수박. 수박은 역시 차갑게 먹어야 함.",1,"시원한 수박"
1003002,1,10030,"여름의 느낌을 나타내는 것들. 수박 외에 바다나 불꽃놀이 등.",1,"여름의 풍물시"
1003100,1,10031,"말과의 포유류. 말에 비해 작지만 힘이 세고 노동력에 도움이 됨.",1,"당나귀"
1003101,1,10031,"어느 명장이 탔다는 준마 또는 발이 빠른 말을 이르는 말.",1,"적토마"
1003102,1,10031,"길들지 않은 야생의 말. 뒷말에 채이면 정말 아픔.",1,"야생마"
1003103,1,10031,"세 필의 말이 끄는 마차를 이르는 말.",1,"트로이카"
1003200,1,10032,"「의자」의 영어 표현.",1,"체어"
1003201,2,10032,"나무로 만든 의자.",1,"나무의자"
1003202,1,10032,"나무로 된 가구를 만들때 쓰는 본드. 떨어지지 않게 잘 붙이자.",1,"목재용 본드"
1003300,1,10033,"육지 이외의 오목한 곳에 연속해서 물이 차 있는 장소.",1,"바다"
1003301,2,10033,"바람이 불지 않고 파도도 크지 않은 바다.",1,"잔잔한 바다"
1003302,1,10033,"「해변」의 영어 표현.",1,"비치"
1003303,1,10033,"해변. 해수욕장으로 이용되기도 한다. 여기서 음식을 먹으면 왠지 매우 맛있다.",1,"해안"
1003304,1,10033,"모래로만 이루어진 해변. 성을 만들거나 파묻혀보는 등, 즐기는 법은 무한대.",1,"모래사장"
1003305,3,10033,"랜드솔에서 도보로 갈 수 있는 인기 해변이지만 마물이 자주 나타나므로 의외로 위험함.",1,"마르젠 해안"
1003306,1,10033,"바다에 놀러 가기 딱 좋은 계절.",1,"한여름"
1003307,1,10033,"서머 브라이트 포스!",1,"여름"
1003308,1,10033,"휴양지로 인기가 많은 어느 도시.",1,"파타야"
1003309,2,10033,"해초를 먹으며 사는 갑각류 생물.",1,"소라"
1003400,1,10034,"조개껍데기를 짊어지고 생활하는 갑각류.",1,"소라게"
1003401,1,10034,"머리를 보호하기 위한 보호구.",1,"투구"
1003402,1,10034,"갑각류에 함유된 키틴을 가공한 물질. 콜레스테롤 분해에 특효.",1,"키토산"
1003403,1,10034,"기사처럼 창과 투구를 장비한 게.",1,"기사 게"
1003404,2,10034,"적으로 대하는 것. 사람을 공격하는 마물은 반드시 퇴치.",1,"적대적"
1003405,1,10034,"창을 다루는 기술.",1,"창술"
1003500,1,10035,"일반적으로 목관악기를 가리키는 말. 세로피리와 가로피리로 나뉨.",1,"피리"
1003501,1,10035,"최고 음역의 관악기. 아름답고 깨끗한 음색이 특징.",1,"플루트"
1003600,1,10036,"글자나 그림을 쓰고 그리기 위한 문구.",1,"노트"
1003601,1,10036,"날마다 그날 겪은 일이나 생각 따위를 적는 기록. 함부로 보면 안 됨.",1,"일기"
1003602,1,10036,"여러 가지 사항을 모아 해설을 붙인 책.",1,"사전"
1003603,1,10036,"문장의 특색 또는 양식. 구어체, 문어체 같은 것도 문체.",1,"문체"
1003604,1,10036,"기괴한 내용의 문자. 악필도 괴문자의 일종.",1,"괴문자"
1003605,1,10036,"사실에 근거하여 쓴 작품. 수기, 자서전 따위를 말함.",1,"논픽션 서적"
1003606,1,10036,"유명한 저서를 남긴 철학자. 신은 죽었다!",1,"니체"
1003607,1,10036,"마법을 기록한 책. 이것을 사용해 마법을 쓰기도 함.",1,"마도서"
1003700,1,10037,"어류의 일반적인 이름. 구이, 탕, 회 등 뭐든 맛있음.",1,"생선"
1003701,1,10037,"「생선」의 다른 말.",1,"물고기"
1003702,1,10037,"생선의 한 종류. 다랑어도 종류가 많음.",1,"다랑어"
1003703,1,10037,"생선의 한 종류. 커다랗기로 유명하다.",1,"피라루쿠"
1003704,1,10037,"알에서 깬지 얼마 안 되는 어린 물고기.",1,"치어"
1003705,2,10037,"생선의 한 종류. 구워먹으면 맛있다.",1,"메로"
1003800,1,10038,"나무를 말함.",1,"트리"
1003801,1,10038,"산나무로 만든 트리. 크리스마스를 위해 정성스럽게 장식함.",1,"산나무트리"
1003802,1,10038,"줄기나 가지가 목질인 여러해살이 식물. 아낌없이 준다.",1,"나무"
1003803,1,10038,"길드 하우스에는 늘 화기애애한 분위기가 감돈다.",1,"화기애애"
1003804,2,10038,"살아 있는 나무를 말함. ",1,"수목"
1003805,1,10038,"크리스마스에 장식으로 쓰는 겨우살이의 영어 표현. 빨간 열매가 열린다.",1,"미슬토"
1003900,1,10039,"설탕 등을 바짝 졸여 굳힌 과자.",1,"사탕"
1003901,1,10039,"식사 끝에 먹는 과자나 과일.",1,"디저트"
1003902,1,10039,"깨물어 먹어도, 녹여 먹어도 맛있는 캔디.",1,"달콤한 캔디"
1003903,1,10039,"새콤한 체리 향이 첨가된 캔디. 분홍빛이 먹음직스러움.",1,"체리맛 캔디"
1004000,1,10040,"「망치」의 영어 표현.",1,"해머"
1004001,1,10040,"옛 성기사의 망치. 단죄는 무거운 법.",1,"팔라딘 해머"
1004002,3,10040,"이노리의 무기. 사랑스러운 동작으로 전개되는 공격은 흉악함.",1,"이노리의 무기"
1004100,1,10041,"「별」의 영어 표현.",1,"스타"
1004101,1,10041,"「유성」을 일상적으로 이르는 말.",1,"별똥별"
1004102,1,10041,"다섯 개의 꼭짓점과 변을 가진 다각형.",1,"오각형"
1004103,1,10041,"밤에 볼 수 있는 풍경.",1,"야경"
1004200,1,10042,"머리에 쓰는 장신구.",1,"모자"
1004201,1,10042,"옷차림이나 말투, 행동 등을 상황에 맞춤.",1,"격식"
1004202,1,10042,"암흑가를 무대로 한 범죄와 폭력 세계를 다룬 작품.",1,"느와르물"
1004203,1,10042,"까만색 모자.",1,"검은 모자"
1004204,1,10042,"챙이 둥글게 달린 신사용의 모자.",1,"양복 모자"
1004300,2,10043,"「컵」 종류 중 일부.",1,"머그잔"
1004301,1,10043,"커피 가루를 끓인 물에 타서 마시는 차.",1,"티 커피"
1004302,1,10043,"카카오나무 열매의 씨를 빻은 가루를 끓인 물에 타서 마시는 차.",1,"코코아"
1004303,1,10043,"쓴 음료. 어른의 맛.",1,"아메리카노"
1004304,1,10043,"커피나 음료 간식 등을 파는 곳.",1,"카페"
1004305,1,10043,"한의학에서 쓰이는 약, 주로 달여서 마신다고 한다.",1,"한약"
1004306,1,10043,"커피 가루를 물에 잠기게 하여 추출하는 도구.",1,"프렌치 프레스"
1004307,1,10043,"수분 보충, 피로회복을 위한 액체. 카페인은 각성제로 쓰임.",1,"음료"
1004400,1,10044,"멍멍 짖는 동물.",1,"강아지"
1004401,1,10044,"좋아하여 가까이 두고 귀여워하며 기르는 개. 「반려견」이라고도 함.",1,"애완견"
1004402,1,10044,"「개」의 영어 표현.",1,"도그"
1004403,1,10044,"주인에게 버림 받은 개. 사랑으로 보듬어주자.",1,"유기견"
1004404,1,10044,"동국에서 유래한 귀여운 개의 한 종류. 볼살이 귀엽다.",1,"시바"
1004500,1,10045,"「깃발」의 영어 표현.",1,"플래그"
1004501,1,10045,"여러 사람에게 알리기 위하여 내붙이거나 내걸어 두루 보게 하는 물건.",1,"게시"
1004502,1,10045,"적을 치기 위해 앞으로 나아감.",1,"진격"
1004503,1,10045,"지역을 선점했을 때, 또는 적지를 점령하였을 때 드는 깃발.",1,"승리의 깃발"
1004600,2,10046,"선물로 최적.",1,"선물"
1004601,1,10046,"축하할 만한 기쁜 날.",1,"경사"
1004602,1,10046,"태어난 것을 축하해주는 날.",1,"생일"
1004603,1,10046,"딸기를 주 원료로 하는 케이크.",1,"스트로베리 케이크"
1004604,1,10046,"친목을 도모하거나 무엇을 기념하기 위한 잔치나 모임.",1,"파티"
1004700,2,10047,"소리를 신호로 변환하는 장치.",1,"마이크"
1004701,1,10047,"마이크는 노래의 필수품!",1,"노래"
1004800,1,10048,"「립스틱」의 다른 말. 원래는 빨갛다는 의미.",1,"루주"
1004801,1,10048,"화장품을 바르거나 문질러 얼굴을 곱게 꾸미는 일.",1,"화장"
1004802,3,10048,"「스즈나」의 전용 장비. 그 선명한 빨간색은 가련함과 요염함을 겸비해, 이걸 바른 입술로부턴 누구라도 눈을 뗄 수 없다.",1,"크리티컬 키스"
1004803,1,10048,"주로 화장을 하는 성별. 최근에는 남자도 화장을 하는 일이 늘고 있다.",1,"여자"
1004900,1,10049,"유자를 주 원료로 하는 떡, 유자의 상큼한 향을 느낄 수가 있다.",1,"유자떡"
1004901,1,10049,"「떡」의 영어 표현.",1,"라이스 케이크"
1004902,1,10049,"떡의 켜 사이에 깔거나 떡의 겉에 묻히는 곡물가루.",1,"떡고물"
1004903,1,10049,"기쁜 일이 있을 때 음식을 차려 놓고 여러 사람이 모여 즐기는 일.",1,"잔치"
1004904,1,10049,"폭신폭신한 과자. 입 안에서 살살 녹는 맛이다.",1,"마시멜로"
1005000,1,10050,"작고 날개 달린 종족.",1,"요정"
1005001,1,10050,"「요정」의 영어 표현.",1,"페어리"
1005002,1,10050,"하의로 입는 의류의 한 종류. 마츠리는 스스로 안 어울릴거라고 생각하고 있지만 분명히 귀여울 것이 틀림없다.",1,"치마"
1005100,1,10051,"비나 햇빛을 피하는 도구.",1,"우산"
1005101,2,10051,"비가 올 때 펴서 손에 들고 머리 위를 가리는 물건.",1,"비우산"
1005102,1,10051,"주로 햇빛을 피하기 위한 우산.",1,"양산"
1005103,2,10051,"여름철에 여러 날을 계속해서 비가 내리는 현상이나 날씨.",1,"장마"
1005104,1,10051,"일기의 변화를 예측하여 미리 알리는 일.",1,"일기예보"
1005200,1,10052,"난수를 발생시키기 위한 도구.",1,"주사위"
1005201,1,10052,"규칙을 정해 놓고 승부를 겨루는 놀이.",1,"게임"
1005202,1,10052,"재물 따위를 다 써서 없앰.",1,"탕진"
1005203,1,10052,"일반적인 주사위 모양.",1,"정육면체"
1005204,1,10052,"아이들이 가지고 노는 물건.",1,"장난감"
1005205,2,10052,"내기. 주사위 눈으로 일희일비.",1,"도박"
1005206,1,10052,"여섯 개의 평면으로 둘러싸인 입체.",1,"육면체"
1005300,1,10053,"다른 곳에 있는 사람에게 소식을 적은 종이.",1,"기별"
1005301,1,10053,"편지나 서류를 넣기 위하여 종이로 만든 주머니.",1,"봉투"
1005302,1,10053,"안부, 소식, 용무를 적어 보내는 글.",1,"서한"
1005303,1,10053,"편지글에서, 상대편을 높여 이름 다음에 붙여 쓰는 말.",1,"귀하"
1005304,1,10053,"「편지」의 영어 표현.",1,"메일"
1005305,1,10053,"편지를 카드라고 말하기도 한다. 크리스마스 카드가 대표적.",1,"카드"
1005400,1,10054,"「포도」의 영어 표현.",1,"그레이프"
1005401,1,10054,"「포도」 종류 중 일부.",1,"거봉"
1005402,1,10054,"과일로 담근 술.",1,"과일주"
1005403,1,10054,"「포도」의 한 종류, 산기슭에서 자란다.",1,"머루"
1005500,1,10055,"양의 새끼. 복슬복슬하고 귀엽다.",1,"어린양"
1005501,1,10055,"양의 새끼. 어른보다 작은 소리로 운다.",1,"아기양"
1005502,1,10055,"암벽으로 이루어진 산에서 서식하는 양.",1,"산양"
1005503,2,10055,"양의 머리, 늑대가 변장할 때 쓰인다.",1,"양머리"
1005600,1,10056,"콩으로 만드는 동국 요리.",1,"두부"
1005601,1,10056,"콩으로 만든 음식, 매우 부드럽다.",1,"부드러운 두부"
1005700,1,10057,"날 수 없는 새. 꽥꽥 운다.",1,"오리"
1005701,1,10057,"「거위」의 영어 표현.",1,"구스"
1005702,1,10057,"날 수 없는 새. 꽉꽉 운다.",1,"거위"
1005800,1,10058,"하늘을 나는 곤충.",1,"잠자리"
1005801,1,10058,"「잠자리」의 영어 표현. 강할 것 같다.",1,"드래곤 플라이"
1005802,2,10058,"「잠자리」 종류 중 일부. 크다.",1,"장수잠자리"
1005900,1,10059,"느릅나뭇과의 낙엽 활엽 교목.",1,"느티나무"
1005901,1,10059,"「잎」의 영어 표현.",1,"리프"
1005902,1,10059,"세포벽과 엽록소를 가지고 광합성을 하는 생물.",1,"식물"
1005903,1,10059,"상쾌한 맛이 나는 허브의 한 종류. 민트라고도 한다.",1,"박하"
1006000,1,10060,"고마움을 나타낼 때 행동.",1,"감사"
1006001,2,10060,"금으로 만든 물건을 통틀어 이르는 말.",1,"금붙이"
1006002,1,10060,"보석 장식으로 손가락에 끼는 고리.",1,"보석 반지"
1006003,1,10060,"보석으로 만든 장신구.",1,"주얼리"
1006004,1,10060,"사람의 몸치장으로 차는, 귀금속으로 만든 장식물.",1,"패물"
1006100,1,10061,"「밧줄」의 영어 표현.",1,"로프"
1006101,1,10061,"심하게 압박을 느낌, 누군가에게는 아닐 수 있다.",1,"강박"
1006200,2,10062,"무기와 방어구로 무장한 병사.",1,"기사"
1006201,1,10062,"무언가를 지키거나 보호해주는 행위.",1,"경비"
1006202,1,10062,"공격을 막기 위한 판 모양의 나무 방어구.",1,"나무방패"
1006203,1,10062,"단속하기 위하여 주의 깊게 살피는 행위.",1,"감시"
1006204,3,10062,"천체도가 새겨진 둥근 방패.",1,"별을 노래하는 방패"
1006205,1,10062,"갑옷같이 튼튼한 방패.",1,"아머실드"
1006300,1,10063,"랜드솔에서 사용되는 통화 단위. 음식이 아니다.",1,"루피"
1006301,1,10063,"부를 뽐내기 위해 하는 행동.",1,"플렉스"
1006302,1,10063,"재화가 많은 사람.",1,"부자"
